lang_a,lang_b,family_id,ling_divergence,geo_distance_km,lat_a,lon_a,lat_b,lon_b,corridor_ruggedness,log_geo_dist
AINU_NUKKIBETSU,SAKHALIN_AINU,ainu1252,0.3921679197994987,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_OCHIHO,ainu1252,0.33764880952380955,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_OSHAMAMBE,ainu1252,0.10021374458874459,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_RAICHISHKA,ainu1252,0.3311769480519481,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_SAMANI,ainu1252,0.07559523809523809,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_SARU,ainu1252,0.2613199665831245,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_SHIRAURA,ainu1252,0.32122023809523814,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_SOYA,ainu1252,0.13733877641965878,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_TARANTOMARI,ainu1252,0.2780059523809524,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,AINU_YAKUMO,ainu1252,0.06633928571428571,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,HOKKAIDO_AINU,ainu1252,0.2250595238095238,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,KURIL_AINU,ainu1252,0.43302611367127497,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OBIHIRO,SAKHALIN_AINU,ainu1252,0.3617167919799498,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_OSHAMAMBE,ainu1252,0.320625,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_RAICHISHKA,ainu1252,0.15488095238095237,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_SAMANI,ainu1252,0.35044642857142855,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_SARU,ainu1252,0.4327485380116959,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_SHIRAURA,ainu1252,0.1382142857142857,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_SOYA,ainu1252,0.2696481092436975,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_TARANTOMARI,ainu1252,0.1619047619047619,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,AINU_YAKUMO,ainu1252,0.31741071428571427,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,HOKKAIDO_AINU,ainu1252,0.3941071428571429,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,KURIL_AINU,ainu1252,0.4418586789554532,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OCHIHO,SAKHALIN_AINU,ainu1252,0.31697994987468664,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_RAICHISHKA,ainu1252,0.37172619047619043,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_SAMANI,ainu1252,0.12905573593073594,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_SARU,ainu1252,0.23053277132224503,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_SHIRAURA,ainu1252,0.35657467532467535,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_SOYA,ainu1252,0.19493888464476697,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_TARANTOMARI,ainu1252,0.289629329004329,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,AINU_YAKUMO,ainu1252,0.06890692640692642,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,HOKKAIDO_AINU,ainu1252,0.22699134199134194,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,KURIL_AINU,ainu1252,0.4464390448261416,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_OSHAMAMBE,SAKHALIN_AINU,ainu1252,0.3793233082706767,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,AINU_SAMANI,ainu1252,0.35889610389610394,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,AINU_SARU,ainu1252,0.42266936280094175,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,AINU_SHIRAURA,ainu1252,0.07803030303030303,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,AINU_SOYA,ainu1252,0.2870561179017061,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,AINU_TARANTOMARI,ainu1252,0.22104707792207795,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,AINU_YAKUMO,ainu1252,0.32967803030303033,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,HOKKAIDO_AINU,ainu1252,0.37865530303030304,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,KURIL_AINU,ainu1252,0.47989805893031706,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_RAICHISHKA,SAKHALIN_AINU,ainu1252,0.27700501253132825,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,AINU_SARU,ainu1252,0.24878863826232248,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,AINU_SHIRAURA,ainu1252,0.3430952380952381,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,AINU_SOYA,ainu1252,0.15893286860198624,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,AINU_TARANTOMARI,ainu1252,0.2797123015873016,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,AINU_YAKUMO,ainu1252,0.1062202380952381,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,HOKKAIDO_AINU,ainu1252,0.2506547619047619,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,KURIL_AINU,ainu1252,0.4376344086021505,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SAMANI,SAKHALIN_AINU,ainu1252,0.36735588972431077,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,AINU_SHIRAURA,ainu1252,0.4323830409356725,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,AINU_SOYA,ainu1252,0.31023201944254575,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,AINU_TARANTOMARI,ainu1252,0.39398496240601494,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,AINU_YAKUMO,ainu1252,0.2606307435254804,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,HOKKAIDO_AINU,ainu1252,0.25355054302422725,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,KURIL_AINU,ainu1252,0.4847542242703533,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SARU,SAKHALIN_AINU,ainu1252,0.42964392964392967,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SHIRAURA,AINU_SOYA,ainu1252,0.2937227845683728,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SHIRAURA,AINU_TARANTOMARI,ainu1252,0.16018849206349206,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SHIRAURA,AINU_YAKUMO,ainu1252,0.311875,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SHIRAURA,HOKKAIDO_AINU,ainu1252,0.3985416666666667,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SHIRAURA,KURIL_AINU,ainu1252,0.4265360983102919,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SHIRAURA,SAKHALIN_AINU,ainu1252,0.3103383458646616,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SOYA,AINU_TARANTOMARI,ainu1252,0.21563709574738987,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SOYA,AINU_YAKUMO,ainu1252,0.16138910109498344,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SOYA,HOKKAIDO_AINU,ainu1252,0.2994843391902215,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SOYA,KURIL_AINU,ainu1252,0.408514666863813,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_SOYA,SAKHALIN_AINU,ainu1252,0.3181261978475601,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_TARANTOMARI,AINU_YAKUMO,ainu1252,0.28058531746031745,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_TARANTOMARI,HOKKAIDO_AINU,ainu1252,0.3624801587301587,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_TARANTOMARI,KURIL_AINU,ainu1252,0.3851766513056836,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_TARANTOMARI,SAKHALIN_AINU,ainu1252,0.2955513784461153,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_YAKUMO,HOKKAIDO_AINU,ainu1252,0.21928571428571425,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_YAKUMO,KURIL_AINU,ainu1252,0.43310291858678956,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
AINU_YAKUMO,SAKHALIN_AINU,ainu1252,0.3669172932330827,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
HOKKAIDO_AINU,KURIL_AINU,ainu1252,0.42112135176651316,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
HOKKAIDO_AINU,SAKHALIN_AINU,ainu1252,0.36967418546365916,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
KURIL_AINU,SAKHALIN_AINU,ainu1252,0.3660714285714286,0.0,43.633654,142.46167,43.633654,142.46167,2.132,0.0
ABNAKI_EASTERN,ABNAKI_WESTERN,algi1248,0.4102113572701808,334.7928357409653,45.0112,-68.6617,46.1381,-72.6511,0.833,5.816494409516996
ABNAKI_EASTERN,ALGONQUIN,algi1248,0.7623788909503196,731.0757068505765,45.0112,-68.6617,47.3876,-77.5258,0.833,6.595883933272607
ABNAKI_EASTERN,ARAPAHO,algi1248,0.8636960740409017,3172.704048636442,45.0112,-68.6617,43.3879,-108.81,0.8134,8.062654654343437
ABNAKI_EASTERN,ATIKAMEKW,algi1248,0.8157118055555556,511.5577291084618,45.0112,-68.6617,47.9555,-73.7989,0.833,6.239413346831763
ABNAKI_EASTERN,BLACKFOOT,algi1248,0.8281374671080554,3349.2106487758692,45.0112,-68.6617,49.0669,-113.109,0.8134,8.116778503073835
ABNAKI_EASTERN,CENTRAL_OJIBWA,algi1248,0.7734693877551021,1211.6500286321877,45.0112,-68.6617,46.5741,-84.1543,0.5058,7.100563350111482
ABNAKI_EASTERN,CHEYENNE,algi1248,0.8636533401239284,2945.901538593256,45.0112,-68.6617,45.5321,-106.659,0.8134,7.988509571454487
ABNAKI_EASTERN,CHIPPEWA,algi1248,0.7825794894760412,1979.8387069466528,45.0112,-68.6617,47.347,-94.2738,0.7653999999999999,7.591275623366928
ABNAKI_EASTERN,CREE_WOODS,algi1248,0.7048566017316018,2475.4455013813313,45.0112,-68.6617,57.0,-99.0,0.7981999999999999,7.814579545479399
ABNAKI_EASTERN,DELAWARE_MUNSEE,algi1248,0.7366755793226383,622.9676217189775,45.0112,-68.6617,41.11,-74.17,0.34219999999999995,6.436098478752315
ABNAKI_EASTERN,EASTERN_SWAMPY_CREE,algi1248,0.7373593073593074,2206.4633133234447,45.0112,-68.6617,56.0,-95.0,0.7981999999999999,7.699599313233989
ABNAKI_EASTERN,FOX,algi1248,0.7801652892561982,1612.5310603444714,45.0112,-68.6617,44.0,-89.0,0.5538,7.386180261597697
ABNAKI_EASTERN,GROS_VENTRE,algi1248,0.8391217368490097,3042.3806842318654,45.0112,-68.6617,48.4834,-108.738,0.977,8.02072424369314
ABNAKI_EASTERN,KASKASKIA_ILLINOIS,algi1248,0.8222486231569277,1829.4969043928302,45.0112,-68.6617,40.0,-90.0,0.53,7.5123427414323
ABNAKI_EASTERN,KICKAPOO,algi1248,0.7698062255205111,1684.3098891318907,45.0112,-68.6617,41.655145,-89.03034,0.18660000000000002,7.429704736341036
ABNAKI_EASTERN,MAHICAN,algi1248,0.7383252164502164,491.71303141973584,45.0112,-68.6617,42.587,-73.788,0.5058,6.199926918194945
ABNAKI_EASTERN,MENOMINEE,algi1248,0.7671994671994672,1566.92152059002,45.0112,-68.6617,44.9794,-88.6395,0.5538,7.357506149013658
ABNAKI_EASTERN,MIAMI,algi1248,0.7767944753659041,1829.4969043928302,45.0112,-68.6617,40.0,-90.0,0.53,7.5123427414323
ABNAKI_EASTERN,MICHIF,algi1248,0.879276019119769,2392.69757885931,45.0112,-68.6617,49.1681,-99.9119,0.7653999999999999,7.78059455351812
ABNAKI_EASTERN,MICMAC,algi1248,0.8392517006802721,379.49261777857464,45.0112,-68.6617,46.0,-64.0,0.833,5.941466775743162
ABNAKI_EASTERN,MONTAGNAIS,algi1248,0.8001075721663957,449.49775406107244,45.0112,-68.6617,49.0533,-68.7376,0.833,6.110353091599944
ABNAKI_EASTERN,MOOSE_CREE,algi1248,0.7861667697381983,1117.316982560747,45.0112,-68.6617,51.0686,-80.6912,0.833,7.019580139969759
ABNAKI_EASTERN,NANTICOKE,algi1248,0.817951599682369,788.0938743781481,45.0112,-68.6617,39.67781,-74.98648,0.34219999999999995,6.670885292701456
ABNAKI_EASTERN,NASKAPI,algi1248,0.7568642142171553,1324.2324279879488,45.0112,-68.6617,55.9316,-61.1318,0.833,7.189343140385894
ABNAKI_EASTERN,NIPMUCK,algi1248,0.7171654432523998,440.01369014708723,45.0112,-68.6617,42.364,-72.731,0.5058,6.0890759183824406
ABNAKI_EASTERN,NISHNAABEMWIN,algi1248,0.7226880145997793,1587.1171250100715,45.0112,-68.6617,51.6192,-87.7862,0.8097999999999999,7.37030439539079
ABNAKI_EASTERN,NORTHERN_EAST_CREE,algi1248,0.7391463166463166,1302.1446846400481,45.0112,-68.6617,55.1928,-77.7505,0.8214,7.172535610592058
ABNAKI_EASTERN,OJIBWA_EASTERN,algi1248,0.7359816653934301,871.0078637812002,45.0112,-68.6617,45.0112,-79.7503,0.5058,6.770798441966024
ABNAKI_EASTERN,OJIBWA_SEVERN,algi1248,0.7836829836829836,1817.2801899733045,45.0112,-68.6617,53.9092,-89.9331,0.8097999999999999,7.50564638275948
ABNAKI_EASTERN,PASSAMAQUODDY_MALISEET_UnnamedInSource,algi1248,0.767537122375832,111.88244243776506,45.0112,-68.6617,45.494475,-67.40805,0.833,4.726346944781814
ABNAKI_EASTERN,PLAINS_CREE,algi1248,0.727496604702487,3133.87622600925,45.0112,-68.6617,51.2437,-110.463,0.977,8.05034497095085
ABNAKI_EASTERN,POTAWATOMI,algi1248,0.7784886681945506,1724.3198616110153,45.0112,-68.6617,40.955,-89.1881,0.19460000000000002,7.453167739296873
ABNAKI_EASTERN,POWHATAN_UnnamedInSource,algi1248,0.8084265093880478,1142.7182690055763,45.0112,-68.6617,36.99422,-77.20752,0.1786,7.042039873258944
ABNAKI_EASTERN,SAULTEAUX,algi1248,0.7841991341991342,2579.8094731880587,45.0112,-68.6617,50.5664,-102.525,0.9174,7.855858378004342
ABNAKI_EASTERN,SHAWNEE,algi1248,0.8399114774114774,1298.3022263550376,45.0112,-68.6617,40.0,-83.0,0.18660000000000002,7.1695826503906765
ABNAKI_EASTERN,SOUTHERN_EAST_CREE,algi1248,0.7567460317460317,1027.3168826191766,45.0112,-68.6617,51.4078,-78.6971,0.833,6.935678650090429
ABNAKI_EASTERN,SWAMPY_CREE,algi1248,0.6478835978835978,2206.4633133234447,45.0112,-68.6617,56.0,-95.0,0.7981999999999999,7.699599313233989
ABNAKI_EASTERN,SWAMPY_CREE_2,algi1248,0.7285714285714285,2206.4633133234447,45.0112,-68.6617,56.0,-95.0,0.7981999999999999,7.699599313233989
ABNAKI_EASTERN,UNAMI_UnnamedInSource,algi1248,0.7368619227994228,688.9665599930496,45.0112,-68.6617,40.4,-74.3,0.34219999999999995,6.5366431326387096
ABNAKI_EASTERN,WAMPANOAG_NATICK,algi1248,0.7908135981665394,525.8250652729404,45.0112,-68.6617,41.705,-73.3148,0.34219999999999995,6.266868548981984
ABNAKI_EASTERN,WESTERN_OJIBWA,algi1248,0.7511904761904762,2579.8094731880587,45.0112,-68.6617,50.5664,-102.525,0.9174,7.855858378004342
ABNAKI_EASTERN,WIYOT,algi1248,0.8703415103415104,4438.109453257659,45.0112,-68.6617,39.2492,-122.952,0.8134,8.398209061718081
ABNAKI_EASTERN,YUROK,algi1248,0.904726860441146,4405.367815214743,45.0112,-68.6617,41.3262,-123.824,0.8134,8.390806004407883
ABNAKI_WESTERN,ALGONQUIN,algi1248,0.7201733451733453,396.36631970467766,46.1381,-72.6511,47.3876,-77.5258,0.833,5.984858574902233
ABNAKI_WESTERN,ARAPAHO,algi1248,0.8810780617232231,2846.2691733368906,46.1381,-72.6511,43.3879,-108.81,0.8134,7.95411562911612
ABNAKI_WESTERN,ATIKAMEKW,algi1248,0.7619147827481161,219.9974643035859,46.1381,-72.6511,47.9555,-73.7989,0.833,5.398151227712499
ABNAKI_WESTERN,BLACKFOOT,algi1248,0.812950937950938,3014.4321972029634,46.1381,-72.6511,49.0669,-113.109,0.8134,8.011498447877175
ABNAKI_WESTERN,CENTRAL_OJIBWA,algi1248,0.6830687830687832,883.3446294117466,46.1381,-72.6511,46.5741,-84.1543,0.5058,6.784846838940721
ABNAKI_WESTERN,CHEYENNE,algi1248,0.8759322548796233,2615.2912142535756,46.1381,-72.6511,45.5321,-106.659,0.8134,7.8695130268147535
ABNAKI_WESTERN,CHIPPEWA,algi1248,0.7412890061327562,1647.7789626843037,46.1381,-72.6511,47.347,-94.2738,0.7653999999999999,7.407790270327155
ABNAKI_WESTERN,CREE_WOODS,algi1248,0.7386604136604137,2163.818046935261,46.1381,-72.6511,57.0,-99.0,0.7981999999999999,7.680091593918758
ABNAKI_WESTERN,DELAWARE_MUNSEE,algi1248,0.7140094554568239,572.2788745537753,46.1381,-72.6511,41.11,-74.17,0.34219999999999995,6.351372290384495
ABNAKI_WESTERN,EASTERN_SWAMPY_CREE,algi1248,0.6995018209303924,1894.3729990724232,46.1381,-72.6511,56.0,-95.0,0.7981999999999999,7.5471709314309985
ABNAKI_WESTERN,FOX,algi1248,0.7323312489979157,1303.2877362505199,46.1381,-72.6511,44.0,-89.0,0.5538,7.173412374779338
ABNAKI_WESTERN,GROS_VENTRE,algi1248,0.824509707464253,2707.732865208184,46.1381,-72.6511,48.4834,-108.738,0.8134,7.904236227111387
ABNAKI_WESTERN,KASKASKIA_ILLINOIS,algi1248,0.8134667104481346,1561.3824783318312,46.1381,-72.6511,40.0,-90.0,0.53,7.3539671649142235
ABNAKI_WESTERN,KICKAPOO,algi1248,0.7203860953860955,1400.6850207489977,46.1381,-72.6511,41.655145,-89.03034,0.19460000000000002,7.24543037812336
ABNAKI_WESTERN,MAHICAN,algi1248,0.7078192640692641,405.06301828623083,46.1381,-72.6511,42.587,-73.788,0.5058,6.006508365010521
ABNAKI_WESTERN,MENOMINEE,algi1248,0.7693769492156589,1249.304339862087,46.1381,-72.6511,44.9794,-88.6395,0.5538,7.131142272551546
ABNAKI_WESTERN,MIAMI,algi1248,0.7328042328042329,1561.3824783318312,46.1381,-72.6511,40.0,-90.0,0.53,7.3539671649142235
ABNAKI_WESTERN,MICHIF,algi1248,0.8492574555074555,2057.9666745034583,46.1381,-72.6511,49.1681,-99.9119,0.977,7.629959521614367
ABNAKI_WESTERN,MICMAC,algi1248,0.8259823509823511,667.2449731077743,46.1381,-72.6511,46.0,-64.0,0.833,6.504654832518268
ABNAKI_WESTERN,MONTAGNAIS,algi1248,0.7850855285065812,437.13682492120125,46.1381,-72.6511,49.0533,-68.7376,0.833,6.0825312472590465
ABNAKI_WESTERN,MOOSE_CREE,algi1248,0.7841408591408591,805.4212888860905,46.1381,-72.6511,51.0686,-80.6912,0.833,6.692606296876979
ABNAKI_WESTERN,NANTICOKE,algi1248,0.7700030422252645,743.0116254053976,46.1381,-72.6511,39.67781,-74.98648,0.34219999999999995,6.612056660255903
ABNAKI_WESTERN,NASKAPI,algi1248,0.7617693709798974,1350.7552783087756,46.1381,-72.6511,55.9316,-61.1318,0.833,7.20915923305107
ABNAKI_WESTERN,NIPMUCK,algi1248,0.6761363636363635,419.7089543587516,46.1381,-72.6511,42.364,-72.731,0.5058,6.041941274797709
ABNAKI_WESTERN,NISHNAABEMWIN,algi1248,0.6908929520771627,1260.080109984784,46.1381,-72.6511,51.6192,-87.7862,0.8097999999999999,7.139723862880257
ABNAKI_WESTERN,NORTHERN_EAST_CREE,algi1248,0.7346634846634847,1068.3499823735426,46.1381,-72.6511,55.1928,-77.7505,0.8214,6.97480624974841
ABNAKI_WESTERN,OJIBWA_EASTERN,algi1248,0.719318181818182,566.3783255022709,46.1381,-72.6511,45.0112,-79.7503,0.5058,6.341026321966363
ABNAKI_WESTERN,OJIBWA_SEVERN,algi1248,0.7437474232117091,1500.6200414324162,46.1381,-72.6511,53.9092,-89.9331,0.8097999999999999,7.3142998319016765
ABNAKI_WESTERN,PASSAMAQUODDY_MALISEET_UnnamedInSource,algi1248,0.7510286851195943,412.5027866726225,46.1381,-72.6511,45.494475,-67.40805,0.833,6.024664253673498
ABNAKI_WESTERN,PLAINS_CREE,algi1248,0.6887284499126605,2800.250202204987,46.1381,-72.6511,51.2437,-110.463,0.977,7.937821097298976
ABNAKI_WESTERN,POTAWATOMI,algi1248,0.7912035412035412,1448.5103210375335,46.1381,-72.6511,40.955,-89.1881,0.19460000000000002,7.278981068748594
ABNAKI_WESTERN,POWHATAN_UnnamedInSource,algi1248,0.7756506903058629,1084.6299860991078,46.1381,-72.6511,36.99422,-77.20752,0.1786,6.989915729822227
ABNAKI_WESTERN,SAULTEAUX,algi1248,0.7303290844957512,2245.4273258534813,46.1381,-72.6511,50.5664,-102.525,0.9174,7.717096378044136
ABNAKI_WESTERN,SHAWNEE,algi1248,0.8128894767783658,1081.2938253633854,46.1381,-72.6511,40.0,-83.0,0.18660000000000002,6.986837980178465
ABNAKI_WESTERN,SOUTHERN_EAST_CREE,algi1248,0.7257230616605617,734.0833347612664,46.1381,-72.6511,51.4078,-78.6971,0.833,6.599983873413312
ABNAKI_WESTERN,SWAMPY_CREE,algi1248,0.6332251082251082,1894.3729990724232,46.1381,-72.6511,56.0,-95.0,0.7981999999999999,7.5471709314309985
ABNAKI_WESTERN,SWAMPY_CREE_2,algi1248,0.6933862433862433,1894.3729990724232,46.1381,-72.6511,56.0,-95.0,0.7981999999999999,7.5471709314309985
ABNAKI_WESTERN,UNAMI_UnnamedInSource,algi1248,0.6963502370645228,651.8229066120865,46.1381,-72.6511,40.4,-74.3,0.34219999999999995,6.481305892819937
ABNAKI_WESTERN,WAMPANOAG_NATICK,algi1248,0.7883088402825247,495.79074791536647,46.1381,-72.6511,41.705,-73.3148,0.34219999999999995,6.208168907087089
ABNAKI_WESTERN,WESTERN_OJIBWA,algi1248,0.6644345238095237,2245.4273258534813,46.1381,-72.6511,50.5664,-102.525,0.9174,7.717096378044136
ABNAKI_WESTERN,WIYOT,algi1248,0.8768082611832612,4111.0212567674325,46.1381,-72.6511,39.2492,-122.952,0.8134,8.321669976568971
ABNAKI_WESTERN,YUROK,algi1248,0.926280201280201,4074.5423343869015,46.1381,-72.6511,41.3262,-123.824,0.8134,8.31275910501262
ALGONQUIN,ARAPAHO,algi1248,0.8618535586277521,2465.8976828650098,47.3876,-77.5258,43.3879,-108.81,0.8134,7.81071664135432
ALGONQUIN,ATIKAMEKW,algi1248,0.636121836121836,286.0811204487637,47.3876,-77.5258,47.9555,-73.7989,0.833,5.659764825468995
ALGONQUIN,BLACKFOOT,algi1248,0.7791666666666667,2618.1615479426355,47.3876,-77.5258,49.0669,-113.109,1.025,7.870609525668634
ALGONQUIN,CENTRAL_OJIBWA,algi1248,0.36018518518518516,510.7560547047313,47.3876,-77.5258,46.5741,-84.1543,0.5058,6.2378480558436245
ALGONQUIN,CHEYENNE,algi1248,0.856945831945832,2227.9313122567028,47.3876,-77.5258,45.5321,-106.659,0.8134,7.709277517413844
ALGONQUIN,CHIPPEWA,algi1248,0.646654860291224,1258.8925521427916,47.3876,-77.5258,47.347,-94.2738,0.977,7.138781720232163
ALGONQUIN,CREE_WOODS,algi1248,0.5138888888888888,1799.775945871789,47.3876,-77.5258,57.0,-99.0,0.7866,7.495972932035402
ALGONQUIN,DELAWARE_MUNSEE,algi1248,0.6757992007992009,747.2723616297051,47.3876,-77.5258,41.11,-74.17,0.34219999999999995,6.61776703152475
ALGONQUIN,EASTERN_SWAMPY_CREE,algi1248,0.5156024531024531,1531.3220326257187,47.3876,-77.5258,56.0,-95.0,0.7981999999999999,7.334539532274543
ALGONQUIN,FOX,algi1248,0.6738689988689989,966.3259566604727,47.3876,-77.5258,44.0,-89.0,0.5538,6.874535518965216
ALGONQUIN,GROS_VENTRE,algi1248,0.8172766627312081,2312.233382149171,47.3876,-77.5258,48.4834,-108.738,0.9654,7.746401557335552
ALGONQUIN,KASKASKIA_ILLINOIS,algi1248,0.7396371602253956,1293.6437765689507,47.3876,-77.5258,40.0,-90.0,0.53,7.1659908602847615
ALGONQUIN,KICKAPOO,algi1248,0.693561507936508,1110.9119315776782,47.3876,-77.5258,41.655145,-89.03034,0.19460000000000002,7.013836273452671
ALGONQUIN,MAHICAN,algi1248,0.7805555555555556,609.2106361358839,47.3876,-77.5258,42.587,-73.788,0.5058,6.413804202704051
ALGONQUIN,MENOMINEE,algi1248,0.6693036354326678,895.5999944633926,47.3876,-77.5258,44.9794,-88.6395,0.7653999999999999,6.798609825546225
ALGONQUIN,MIAMI,algi1248,0.7203805916305916,1293.6437765689507,47.3876,-77.5258,40.0,-90.0,0.53,7.1659908602847615
ALGONQUIN,MICHIF,algi1248,0.8218985218985219,1662.2339943438594,47.3876,-77.5258,49.1681,-99.9119,0.977,7.416519175454612
ALGONQUIN,MICMAC,algi1248,0.823561507936508,1041.6979587238504,47.3876,-77.5258,46.0,-64.0,0.833,6.9495668241105495
ALGONQUIN,MONTAGNAIS,algi1248,0.5869892927585234,676.463701218583,47.3876,-77.5258,49.0533,-68.7376,0.833,6.518355973781381
ALGONQUIN,MOOSE_CREE,algi1248,0.5976433982683982,469.3281614774614,47.3876,-77.5258,51.0686,-80.6912,0.833,6.153430666974271
